Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
11601,23.0,4.8,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,36,20.182482607606538
18238,22.0,4.6,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,37,14.152800689506924
22712,35.0,5.0,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,40,13.989450297015923
26752,32.0,4.7,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,34,7.631524823609998
18367,26.0,4.8,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,19,9.435201537103644
34745,28.0,4.6,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,28,19.883251553023193
41936,33.0,4.6,Fog,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,53,10.427668815752481
39757,24.0,4.8,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,4.674173521469315
5508,30.0,4.1,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,34,6.210543032439091
11858,23.0,4.7,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,13,2.930340107638107
1677,27.0,4.6,Cloudy,Low,0,Meal,motorcycle,1.0,No,,22,10.587588202930887
15122,27.0,4.5,Windy,High,2,Snack,motorcycle,0.0,No,Metropolitian,10,6.081440796957423
92,25.0,4.8,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,19,4.61003560186968
16296,31.0,4.1,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,31,16.852701563903537
3915,22.0,4.8,Fog,Low,2,Meal,electric_scooter,1.0,No,Urban,19,1.5203728353354846
22704,22.0,5.0,Stormy,Jam,2,Snack,motorcycle,0.0,No,Urban,21,20.255102938341714
36888,23.0,4.9,Sunny,Jam,2,Buffet,motorcycle,,No,Metropolitian,13,16.384900933440587
24325,39.0,4.5,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,29,10.713210764102756
12042,26.0,5.0,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,26,3.04066536408016
16159,36.0,4.5,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,17,6.217834398528468
7091,28.0,4.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Urban,21,11.007734763545226
17082,26.0,4.6,Windy,High,2,Buffet,scooter,0.0,No,Metropolitian,20,1.52916276337713
38576,21.0,4.5,Fog,Low,1,Meal,scooter,1.0,No,Urban,18,9.088011034055526
44747,33.0,4.3,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,43,17.297865752893937
36061,22.0,4.6,Stormy,High,2,Snack,scooter,0.0,No,Metropolitian,22,1.5725337265584898
28951,23.0,4.8,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,15,12.4644226652383
11759,32.0,4.3,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,39,19.67425594994065
28614,32.0,4.9,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,33,6.04975791884597
775,23.0,4.9,Sunny,Low,0,Snack,motorcycle,0.0,No,Urban,10,3.040649954201759
33925,22.0,4.9,Sandstorms,High,2,Meal,scooter,0.0,No,Urban,20,3.0189114825148575
3891,27.0,4.2,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,20,3.1050761852860433
2252,23.0,4.6,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,16,17.097896810796783
40343,29.0,4.7,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,13,1.5204319453616324
10137,35.0,4.2,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,33,4.544230974866712
37937,31.0,4.8,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,27,9.220316821861015
28707,29.0,4.5,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,14,4.5609611909558545
17345,31.0,4.8,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,19,8.789429824223145
38159,35.0,4.8,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,26,6.0371184401733125
3781,21.0,5.0,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,9.192703789756674
20610,32.0,4.4,Sandstorms,Medium,1,Meal,scooter,0.0,No,Metropolitian,31,4.717601091654031
14921,21.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,19,12.4644226652383
4110,31.0,4.9,Stormy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,22,4.470286489054095
37791,27.0,4.1,Cloudy,Jam,2,Drinks,scooter,0.0,Yes,Metropolitian,44,12.071652558803487
32708,34.0,4.7,Stormy,Low,2,Snack,electric_scooter,1.0,No,Urban,26,3.0260961986578945
36452,25.0,4.2,Sandstorms,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,39,16.384366809208974
9598,26.0,5.0,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,28,13.217301980489346
5735,25.0,4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,17,1.5545437308249503
89,33.0,4.7,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,7.7901589271416665
24445,20.0,4.8,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,22,9.220397882664482
8028,31.0,4.6,Stormy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,26,16.635223376912617
20865,23.0,4.6,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,10.602450942694606
34570,30.0,4.6,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,22,7.7901226498206855
35606,25.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,6.119245342980495
2467,32.0,4.9,Cloudy,Medium,2,Meal,scooter,,No,Metropolitian,19,9.348072739298184
33350,33.0,4.3,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,43,16.902955539469453
12660,34.0,4.9,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,23,20.176811965428993
38885,34.0,4.7,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,13.631449198537306
18887,30.0,4.9,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,3.058281576016705
39325,26.0,4.9,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,15,19.688407408927393
41065,33.0,3.7,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,31,10.906324614875805
23536,22.0,4.7,Windy,Low,2,Meal,motorcycle,1.0,No,Urban,13,1.55449948948158
53,30.0,4.4,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,34,10.641157729145194
3160,27.0,4.7,Sunny,High,2,Drinks,motorcycle,1.0,No,Metropolitian,19,6.208827614810059
38690,26.0,4.0,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,34,17.097073943158136
5484,38.0,4.8,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,17,9.220449825431755
5910,36.0,4.7,Stormy,Jam,1,Drinks,scooter,1.0,No,Urban,29,7.648947507811172
35027,26.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,19.661022213462363
18491,37.0,5.0,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,48,12.100157237944071
17398,23.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,10.641157729145194
963,25.0,4.6,Sunny,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,15,12.43568904719333
5685,33.0,4.0,Cloudy,Low,0,Buffet,motorcycle,1.0,Yes,Metropolitian,43,12.436148455889683
29637,30.0,4.8,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,24,1.552345735452663
16397,30.0,4.6,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,12.419632405299172
27346,26.0,4.1,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,38,17.076725433717133
22607,32.0,4.7,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,35,20.558000388084857
32208,27.0,4.6,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27,6.218134914859964
33521,22.0,4.6,Cloudy,High,2,Drinks,electric_scooter,0.0,No,Urban,23,1.4897806661060058
38602,26.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,12.098714902928801
8560,22.0,4.9,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,23,11.007734763545226
40324,28.0,4.9,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Urban,21,9.157620842051228
20088,20.0,4.5,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,49,19.361976407428813
17403,37.0,4.8,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,16,4.596543326973335
27243,21.0,5.0,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,20,7.658776112036346
310,33.0,4.9,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,7.601614738376903
13034,,,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,35,16.90169066314672
4589,36.0,4.6,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,49,10.564409665779
32520,32.0,4.6,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,28,12.256927745686042
32067,27.0,4.9,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,13,4.560738018323442
40961,32.0,4.6,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38,13.610824622483138
14462,26.0,4.7,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,17.097073943158136
1247,36.0,4.3,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,35,17.097997931282855
30273,25.0,4.5,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,13.972194586988255
16504,24.0,4.7,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,21,20.176811965428993
39724,36.0,5.0,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,17,1.554619808075942
32887,39.0,3.9,Sandstorms,Jam,1,Meal,motorcycle,,No,Metropolitian,42,12.419850660021845
23971,22.0,4.9,Stormy,Low,1,Buffet,motorcycle,0.0,No,Urban,12,2.979527471131841
2731,27.0,4.2,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,33,16.722543155287955
2709,31.0,3.9,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,31,13.681056958969442
25369,22.0,4.1,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,16,1.4981529723955538
40030,20.0,4.9,Sunny,Low,1,Meal,scooter,0.0,No,Urban,21,4.561152340821527
28244,35.0,4.3,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,37,12.43458552483367
875,37.0,3.6,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,38,13.184484437444182
19707,39.0,4.7,Stormy,High,2,Snack,motorcycle,1.0,No,Metropolitian,28,3.073644028493284
27842,37.0,4.7,Sunny,Medium,1,Drinks,scooter,1.0,No,Urban,29,10.867258681335587
11277,36.0,3.5,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,33,12.100062420926562
4644,34.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,49,12.58026782216666
31944,28.0,4.8,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,28,13.970759660805674
37796,33.0,4.7,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,6.08110848446664
33874,33.0,4.4,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,36,19.890503583969085
36254,22.0,4.8,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,19,14.152800689506924
5222,36.0,5.0,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,17,6.210168035725668
4573,30.0,4.8,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,25,10.565155904072418
40227,23.0,4.9,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,10,3.1090734117275374
1886,21.0,4.6,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Urban,19,6.105068213488178
15726,33.0,4.7,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,10.865084189790165
9681,39.0,4.4,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,33,9.263056833078249
26757,20.0,4.7,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,16,4.717601091654031
36719,39.0,4.6,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,25,16.826241648639858
3038,20.0,4.8,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,7.772207463639913
34237,22.0,4.4,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,40,14.021812013253392
43337,32.0,3.8,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,32,16.601046189384473
17287,29.0,4.1,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,32,13.762197002581754
28782,30.0,4.9,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,12.10010893443606
23454,26.0,4.9,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,17,3.0406978544141907
25679,38.0,4.2,Windy,Jam,2,Meal,electric_scooter,2.0,No,Metropolitian,43,12.58026782216666
8296,22.0,4.9,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,16,16.851371030985696
12784,20.0,4.4,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,34,12.58026782216666
6693,23.0,4.9,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,20.253785359472815
19341,,,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,28,1.5202946796974206
13966,36.0,4.3,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,3.073397298406802
27805,,,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,17352.136107838458
33563,37.0,4.7,Fog,High,1,Snack,motorcycle,1.0,No,Urban,30,6.127835452793534
33985,22.0,4.9,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,12,8.942954308288511
42100,20.0,5.0,Fog,High,1,Buffet,scooter,1.0,No,Metropolitian,26,3.1450674354101187
38956,20.0,4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,12.160999124055827
6005,23.0,4.6,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,12,3.108902919947474
15806,28.0,4.2,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,28,1.5607236354013572
23998,31.0,5.0,Sunny,Low,1,Drinks,motorcycle,,No,Metropolitian,26,13.681378564062966
25678,31.0,4.9,Cloudy,High,1,Meal,motorcycle,1.0,No,,29,6.117673772769199
20535,39.0,5.0,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,3.04066536408016
29659,20.0,4.6,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Urban,22,13.765934616210696
14889,33.0,4.3,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Urban,35,16.819856608078997
38390,25.0,4.7,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,25,10.705468478335929
4140,39.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,,23,12.292599798304026
23012,32.0,4.4,Windy,Jam,2,Meal,scooter,1.0,No,Urban,32,10.565262855059668
42971,22.0,4.6,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,13,4.674280111760405
19855,25.0,4.6,Cloudy,Low,2,Meal,scooter,0.0,No,Urban,10,4.657159781886475
2714,28.0,4.8,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,13.969535082261102
8093,35.0,4.0,Windy,Jam,1,Drinks,motorcycle,,No,Metropolitian,34,9.17624749227049
35344,27.0,4.8,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Urban,12,7.763161028549653
41534,39.0,4.6,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,40,10.70728638842599
187,23.0,4.6,Fog,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,46,13.787803344558727
19767,38.0,4.3,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,34,7.683744768707653
3495,32.0,5.0,Cloudy,Medium,1,Snack,scooter,1.0,Yes,Metropolitian,39,19.61864509641591
28745,,,,,3,Drinks,electric_scooter,1.0,No,,28,6.050438648786226
37745,30.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,3.121423705335462
36851,25.0,5.0,Cloudy,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,38,13.894916383906407
26847,39.0,4.6,Sunny,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,25,19.975520086223586
4638,22.0,4.9,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Urban,23,9.31574536122232
37009,35.0,4.0,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,54,20.17900385808636
2390,21.0,4.4,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,34,20.442929762531403
15130,30.0,4.8,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,25,19.658727827951044
27072,20.0,4.8,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,10.48560373504095
31313,38.0,4.2,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,9.348433429696803
42446,34.0,4.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,22,17.074904296022552
7355,37.0,4.5,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,39,16.608116615061256
39643,31.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,9.327055824494751
1712,27.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,4.540785657527415
11898,24.0,4.8,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,3.0188764667867023
2440,30.0,4.8,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,16,3.116121840194821
11181,29.0,4.5,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,19,4.579028199306178
25982,39.0,4.1,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,39,20.857115324024612
13352,33.0,3.6,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,19.61919671068651
37025,33.0,4.7,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,27,12.233239994824999
2902,27.0,4.3,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,16,8.811936584560318
5897,32.0,4.1,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,37,12.464266687781873
34004,37.0,4.8,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,22,7.601362669806259
20433,,,,,3,Buffet,electric_scooter,1.0,No,Metropolitian,30,6.209976450653834
29837,26.0,4.7,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Urban,25,3.018716905829333
32836,21.0,5.0,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,1.509464256526504
36278,30.0,4.6,Windy,Low,2,Drinks,motorcycle,1.0,No,Urban,25,1.5203728353354846
25827,36.0,4.9,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,17,13.620342412052889
30078,27.0,4.8,Sandstorms,Low,2,Meal,scooter,0.0,,Metropolitian,11,3.0253210916905586
17117,38.0,5.0,Windy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,36,10.565278570390122
2236,22.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,19,7.6835568584855105
38124,27.0,4.6,Stormy,Low,2,Meal,scooter,0.0,No,Urban,17,19.688394563499163
44480,37.0,4.6,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,22,19.76105000354109
42871,22.0,4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,18,19.618968653880124
19321,,,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,17,6.128684139983663
2547,25.0,4.7,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,13.681485556947163
10342,32.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,22,8.987828354419074
36230,29.0,4.8,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,13,20.181259826496607
32855,29.0,4.8,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,21,20.887572879514586
9632,39.0,4.8,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,17,7.547357671389566
1721,21.0,4.5,Windy,Low,1,Buffet,scooter,1.0,No,Urban,17,1.5580874703572998
3305,30.0,4.8,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,16.721430138837476
28550,21.0,4.9,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,11.917680464440235
34358,37.0,4.6,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,17,7.5624912889171
38484,36.0,3.7,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,36,13.631343698200281
36123,21.0,4.5,Stormy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,24,6.210045163086574
25317,38.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,43,16.660097204528178
43154,39.0,4.6,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,22,3.1162385589582624
90,36.0,4.4,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,39,6.217834398528468
17802,31.0,5.0,Fog,Low,2,Meal,electric_scooter,0.0,No,Urban,16,3.018828464141016
21406,,,,,3,Drinks,electric_scooter,1.0,No,Metropolitian,27,9.31611412794399
44154,35.0,4.1,Stormy,High,0,Snack,motorcycle,2.0,No,Metropolitian,47,6.081440796957423
19193,37.0,4.8,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,17,13.830206237299093
33897,24.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,9.220550607504665
8285,30.0,4.3,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,36,12.074255309952026
29128,21.0,4.6,Stormy,Low,2,Snack,scooter,0.0,No,Urban,13,3.073677587143056
2510,32.0,3.8,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,34,13.619596838703815
33048,26.0,4.6,Sandstorms,Low,1,Buffet,scooter,0.0,No,Urban,13,4.663658229525843
21041,21.0,5.0,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,3.1048274863789924
30616,,,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,19,5.958963420432021
25637,34.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21,7.772241951604515
39117,22.0,4.6,Stormy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,17,1.5524171271974159
742,33.0,4.7,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,22,7.7614862377714395
29206,22.0,4.9,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21,12.10010893443606
24436,37.0,5.0,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,9.122108408341406
23349,34.0,4.8,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,30,7.448644516083067
23028,30.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,3.024980854855099
45162,32.0,4.6,Stormy,High,0,Drinks,motorcycle,2.0,No,Urban,35,1.5322647868634527
12800,37.0,4.7,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,19,13.830016226565096
20401,33.0,4.9,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,28,13.766855008643477
42999,26.0,4.6,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,16,13.787603107012002
43799,22.0,4.8,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,15,10.867476143249354
20231,34.0,4.3,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,36,13.409281444632647
45261,28.0,4.8,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,16,4.717601091654031
17080,36.0,4.1,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,44,19.9155475515236
8101,33.0,4.9,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,24,1.4897929741981528
27204,38.0,4.7,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,33,5892.561630147188
45046,20.0,4.8,Cloudy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,38,11.919595217625693
32090,31.0,4.6,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,6.147038743480679
19166,38.0,4.2,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,36,16.72060564151053
15247,27.0,4.7,Sunny,High,2,Snack,scooter,0.0,No,Metropolitian,10,6.218030984063774
23300,23.0,4.7,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,33,7.790426272020499
37788,37.0,4.8,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,48,10.86487049866026
8944,33.0,4.7,Fog,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,43,12.435204072000003
41759,36.0,4.8,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,9.348403335010415
19557,20.0,4.0,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,25,1.514745314488058
39953,32.0,4.8,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,6.050094908808069
334,28.0,4.5,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,1.4899271618026915
8408,26.0,4.6,Fog,Low,2,Snack,motorcycle,1.0,No,Urban,11,7.460848120421247
31977,23.0,4.5,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20.253101372635502
81,25.0,4.2,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,16.90280673247877
18662,21.0,4.9,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,1.536842085588124
12518,31.0,4.7,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,20,12.073551890524271
7787,36.0,4.1,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,34,6.128899374713287
6164,32.0,4.5,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,18,9.121375405888314
20029,26.0,5.0,Windy,Jam,2,Meal,electric_scooter,1.0,No,Urban,15,12.116950608663233
16966,24.0,4.7,Cloudy,High,0,Snack,motorcycle,0.0,No,Urban,24,3.1048037112960913
38086,22.0,4.8,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,12,10.757050667084805
43639,28.0,4.8,Sandstorms,Medium,2,Drinks,scooter,0.0,No,Metropolitian,18,17.297865752893937
40555,26.0,4.7,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,15,12.41857563758714
7842,39.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,42,16.38573010428938
18430,26.0,4.7,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,9.192770952364272
23657,30.0,5.0,Windy,Jam,0,Meal,motorcycle,3.0,Yes,Metropolitian,52,13.405971717503242
39657,23.0,4.9,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Urban,29,4.5442674825976495
